5.9578,0.0058601,-2.145e-023,0.0003833,2.7731e-005,9.8179,0.27132,30.901,-1.2951e-019,-3.4269e-017,0.010332,6.2592e-018,-1.6322e-019,-6.1565e-021,6.2592e-018,1,-109.05,-195.91,0.1
5.9556,0.0059633,-7.6107e-025,0.0003793,2.7821e-005,9.7145,0.28533,31.936,7.7161e-019,1.177e-019,0.010853,6.5739e-018,7.7173e-019,-6.5824e-021,6.5739e-018,1,-102.89,-195.9,0.1
5.9534,0.0060436,2.1042e-022,0.00037542,2.7908e-005,9.614,0.29913,32.971,-1.1727e-018,-3.6665e-017,0.011363,6.3472e-018,-1.2099e-018,-6.4433e-021,6.3472e-018,1,-96.721,-195.9,0.1
5.9513,0.0060991,2.3749e-022,0.00037169,2.799e-005,9.5175,0.31266,34.006,2.3719e-018,2.4431e-017,0.011861,6.9617e-018,2.397e-018,-7.1346e-021,6.9617e-018,1,-90.557,-195.89,0.1
5.9492,0.0061277,-2.0196e-023,0.00036817,2.8065e-005,9.4263,0.32582,35.042,1.8512e-018,4.8581e-017,0.012343,9.188e-018,1.9013e-018,-9.4636e-021,9.188e-018,1,-84.392,-195.89,0.1
5.9472,0.0061277,-9.9039e-023,0.00036491,2.8133e-005,9.3415,0.33851,36.078,-1.3197e-018,2.1821e-017,0.012806,9.501e-018,-1.2972e-018,-9.7893e-021,9.501e-018,1,-78.226,-195.88,0.1
5.9453,0.0060974,-5.6213e-023,0.00036193,2.8192e-005,9.2638,0.35064,37.115,-1.5719e-018,-1.978e-017,0.013245,8.0031e-018,-1.5922e-018,-8.2079e-021,8.0031e-018,1,-72.06,-195.87,0.1
5.9435,0.0060355,-1.1174e-022,0.00035933,2.8241e-005,9.1957,0.36212,38.153,1.2914e-018,2.3365e-017,0.013656,7.8594e-018,1.3151e-018,-7.9811e-021,7.8594e-018,1,-65.893,-195.87,0.1
5.9418,0.0059392,-2.0058e-022,0.00035713,2.8279e-005,9.1378,0.37282,39.19,-1.6808e-018,-3.2578e-017,0.014031,7.6528e-018,-1.7134e-018,-7.6494e-021,7.6528e-018,1,-59.725,-195.86,0.1
5.9403,0.0058087,3.118e-023,0.0003554,2.8306e-005,9.0916,0.38265,40.229,1.6829e-018,5.9135e-019,0.014376,7.6373e-018,1.6835e-018,-7.4681e-021,7.6373e-018,1,-53.555,-195.85,0.1
5.9389,0.0056445,2.3515e-022,0.00035403,2.832e-005,9.0548,0.39154,41.268,-1.5702e-018,-3.364e-017,0.014684,7.6795e-018,-1.6022e-018,-7.2988e-021,7.6795e-018,1,-47.384,-195.85,0.1
5.9377,0.0054478,1.6489e-022,0.00035202,2.832e-005,9.0024,0.39941,42.307,1.4029e-018,2.705e-017,0.014955,7.5888e-018,1.4277e-018,-6.9628e-021,7.5888e-018,1,-41.212,-195.84,0.1
5.9366,0.0052202,-1.1556e-022,0.0003479,2.8302e-005,8.898,0.40618,43.346,-1.2277e-018,-9.3193e-018,0.015189,7.6885e-018,-1.2359e-018,-6.7607e-021,7.6885e-018,1,-35.04,-195.84,0.1
5.9357,0.0049588,-6.1122e-023,0.0003448,2.8269e-005,8.8192,0.41177,44.386,-9.5187e-019,-4.5633e-017,0.015377,6.5312e-018,-9.8999e-019,-5.4563e-021,6.5312e-018,1,-28.866,-195.83,0.1
5.935,0.0046676,1.2075e-022,0.00034138,2.8221e-005,8.7328,0.41615,45.426,6.9362e-019,1.801e-017,0.015521,6.3845e-018,7.0779e-019,-5.0211e-021,6.3845e-018,1,-22.694,-195.83,0.1
5.9345,0.0043499,-2.9323e-023,0.00033526,2.8149e-005,8.5798,0.41927,46.466,1.2962e-018,3.0596e-017,0.015625,7.438e-018,1.3187e-018,-5.452e-021,7.438e-018,1,-16.522,-195.82,0.1
5.9342,0.0040112,5.2667e-025,0.00032961,2.806e-005,8.439,0.42109,47.506,-8.5329e-019,-5.2834e-017,0.01568,7.6614e-018,-8.89e-019,-5.1788e-021,7.6614e-018,1,-10.351,-195.82,0.1
5.9341,0.0036569,6.082e-023,0.00032443,2.7951e-005,8.3102,0.42158,48.546,-3.1037e-019,-4.2265e-020,0.015685,7.0378e-018,-3.104e-019,-4.3371e-021,7.0378e-018,1,-4.1801,-195.81,0.1
5.9342,0.0032782,6.1438e-023,0.00031966,2.7822e-005,8.1918,0.42067,49.586,9.7296e-019,4.1727e-017,0.015638,7.3943e-018,9.9601e-019,-4.0848e-021,7.3943e-018,1,1.991,-195.81,0.1
5.9346,0.0028795,-5.5055e-023,0.00031526,2.7669e-005,8.0831,0.41837,50.626,2.4684e-019,-3.7971e-021,0.01554,8.0405e-018,2.4684e-019,-3.9014e-021,8.0405e-018,1,8.1622,-195.81,0.1
5.9351,0.0024656,-5.706e-024,0.00031133,2.7491e-005,7.9864,0.41471,51.665,-6.4432e-021,2.7947e-017,0.015391,8.1716e-018,5.1669e-021,-3.3947e-021,8.1716e-018,1,14.333,-195.8,0.1
5.9359,0.0020393,-1.0427e-023,0.00030922,2.7285e-005,7.9352,0.40969,52.705,3.1325e-019,1.5001e-018,0.015188,8.3374e-018,3.1377e-019,-2.8643e-021,8.3374e-018,1,20.505,-195.8,0.1
5.9371,0.0016086,-9.9305e-023,0.00031633,2.7072e-005,8.1132,0.40344,53.745,-6.8737e-020,4.2125e-019,0.014916,8.4649e-018,-6.8623e-020,-2.2934e-021,8.4649e-018,1,26.678,-195.8,0.1
5.9382,0.0011827,-2.7238e-025,0.0003138,2.68e-005,8.0528,0.39594,54.785,4.3078e-020,-1.4064e-017,0.014629,8.4501e-018,4.0277e-020,-1.683e-021,8.4501e-018,1,32.85,-195.8,0.1
5.9396,0.00075651,-3.7052e-025,0.00031175,2.6492e-005,8.0048,0.38728,55.824,3.3606e-019,-3.4664e-019,0.014299,8.6457e-018,3.3602e-019,-1.1012e-021,8.6457e-018,1,39.023,-195.8,0.1
5.9412,0.00033503,5.4212e-026,0.00031017,2.6141e-005,7.9692,0.37758,56.864,3.1736e-020,-1.8433e-017,0.01393,8.8362e-018,3.0696e-020,-4.9828e-022,8.8362e-018,1,45.196,-195.8,0.1
5.9429,-7.7328e-005,8.3759e-025,0.00030909,2.5745e-005,7.9463,0.36692,57.903,1.6436e-020,4.1895e-019,0.013525,8.8607e-018,1.6431e-020,1.153e-022,8.8607e-018,1,51.368,-195.8,0.1
5.9447,-0.00047749,8.9141e-025,0.00030845,2.5295e-005,7.9353,0.35537,58.941,8.7964e-020,-1.0527e-017,0.013088,8.9154e-018,8.8809e-020,7.161e-022,8.9154e-018,1,57.541,-195.8,0.1
5.9467,-0.00086297,2.1305e-025,0.00030827,2.4788e-005,7.9364,0.34303,59.98,1.8783e-019,-1.6788e-017,0.012623,9.0603e-018,1.9027e-019,1.3148e-021,9.0603e-018,1,63.714,-195.8,0.1
5.9478,-0.0012373,-1.1165e-025,0.00020129,2.4018e-005,5.2857,0.33001,61.018,-1.5172e-019,2.2169e-018,0.0079154,9.08e-018,-1.5218e-019,1.8889e-021,9.08e-018,1,69.886,-195.8,0.1
5.9484,-0.0016019,-7.1622e-026,4.173e-005,2.3305e-005,1.3203,0.31641,62.055,4.1763e-019,-4.088e-017,0.0013606,9.2235e-018,4.2864e-019,2.4839e-021,9.2235e-018,1,76.059,-195.8,0.1
5.9505,-0.0019482,-2.9733e-025,1.2737e-005,2.3116e-005,0.58524,0.30232,63.093,-4.0606e-019,-4.3777e-017,0.00022031,9.2426e-018,-3.9173e-019,3.026e-021,9.2426e-018,1,82.232,-195.8,0.1
5.953,-0.0022725,1.4978e-025,1.1924e-005,2.3031e-005,0.5498,0.28786,64.13,-3.8318e-019,5.8914e-018,0.00022132,8.8396e-018,-3.8543e-019,3.3745e-021,8.8396e-018,1,88.404,-195.8,0.1
5.9554,-0.0025727,2.3757e-025,1.1217e-005,2.2951e-005,0.51883,0.27311,65.167,2.9204e-019,6.0254e-018,0.00022585,8.7898e-018,2.8944e-019,3.7971e-021,8.7898e-018,1,94.577,-195.81,0.1
5.9579,-0.0028482,4.9627e-025,1.0595e-005,2.2875e-005,0.49148,0.25818,66.204,-6.4722e-020,4.0797e-017,0.00022684,8.8961e-018,-8.4225e-020,4.2528e-021,8.8961e-018,1,100.75,-195.81,0.1
5.9605,-0.0030993,5.2413e-025,1.0041e-005,2.2802e-005,0.46705,0.24317,67.24,-9.2175e-020,2.1054e-017,0.00022757,8.7991e-018,-1.0312e-019,4.5753e-021,8.7991e-018,1,106.92,-195.81,0.1
5.963,-0.003326,-3.148e-026,9.5451e-006,2.2733e-005,0.44511,0.22815,68.275,-4.6887e-019,1.6816e-017,0.00022839,8.4981e-018,-4.7825e-019,4.74e-021,8.4981e-018,1,113.1,-195.82,0.1
5.9655,-0.003528,-1.7021e-026,9.0983e-006,2.2666e-005,0.42528,0.21322,69.311,-1.0159e-020,-8.1959e-018,0.00022897,8.2478e-018,-5.3121e-021,4.8778e-021,8.2478e-018,1,119.27,-195.82,0.1
5.968,-0.0037059,-2.1092e-025,8.6936e-006,2.2602e-005,0.40728,0.19841,70.345,-1.3834e-019,5.6296e-018,0.00022957,8.1716e-018,-1.4183e-019,5.0743e-021,8.1716e-018,1,125.44,-195.82,0.1
5.9704,-0.00386,-3.8848e-025,8.3252e-006,2.254e-005,0.39085,0.18381,71.38,2.3242e-019,1.2202e-019,0.00023013,8.2185e-018,2.3234e-019,5.3134e-021,8.2185e-018,1,131.61,-195.83,0.1
5.9728,-0.0039911,-7.7254e-026,7.9884e-006,2.248e-005,0.3758,0.16948,72.414,-8.8511e-020,-5.3816e-018,0.0002306,8.2947e-018,-8.4915e-020,5.5426e-021,8.2947e-018,1,137.79,-195.83,0.1
5.9752,-0.0041,2.1468e-025,7.6792e-006,2.2422e-005,0.36195,0.15545,73.447,2.0947e-019,5.2074e-018,0.00023102,8.3572e-018,2.059e-019,5.7345e-021,8.3572e-018,1,143.96,-195.83,0.1
5.9775,-0.0041876,5.443e-025,7.3942e-006,2.2367e-005,0.34917,0.14178,74.48,1.6278e-019,-2.818e-017,0.00023134,8.5578e-018,1.8252e-019,5.9953e-021,8.5578e-018,1,150.13,-195.84,0.1
5.9797,-0.0042548,1.3055e-025,7.1307e-006,2.2312e-005,0.33733,0.12851,75.513,-2.2374e-019,-2.2223e-017,0.00023163,8.5447e-018,-2.0793e-019,6.0799e-021,8.5447e-018,1,156.3,-195.84,0.1
5.9818,-0.0043028,-2.148e-025,6.8863e-006,2.2259e-005,0.32632,0.11568,76.545,-2.0192e-019,2.7699e-017,0.00023181,8.3229e-018,-2.2184e-019,5.9867e-021,8.3229e-018,1,162.48,-195.85,0.1
5.9839,-0.004332,1.5603e-027,6.659e-006,2.2208e-005,0.31608,0.10332,77.577,1.2383e-019,2.7695e-017,0.00023451,8.262e-018,1.0378e-019,5.9811e-021,8.262e-018,1,168.65,-195.85,0.1
5.9859,-0.0043431,-1.4361e-026,6.4477e-006,2.2158e-005,0.30654,0.091476,78.608,-1.4126e-019,4.5516e-017,0.0002345,8.2256e-018,-1.7428e-019,5.9682e-021,8.2256e-018,1,174.82,-195.86,0.1
5.9878,-0.0043379,1.7069e-027,6.25e-006,2.2109e-005,0.29761,0.08015,79.64,-3.5707e-019,2.9881e-018,0.00023447,7.9505e-018,-3.5924e-019,5.7598e-021,7.9505e-018,1,180.99,-195.86,0.1
5.9896,-0.0043175,8.7909e-027,6.0645e-006,2.2062e-005,0.28922,0.069356,80.67,3.4681e-020,1.4697e-018,0.00023443,7.7827e-018,3.3622e-020,5.6101e-021,7.7827e-018,1,187.17,-195.87,0.1
5.9913,-0.0042828,1.9119e-026,5.89e-006,2.2015e-005,0.28132,0.059109,81.701,-9.2844e-020,3.0473e-017,0.00023429,7.7409e-018,-1.1463e-019,5.5335e-021,7.7409e-018,1,193.34,-195.87,0.1
5.9929,-0.0042347,6.7677e-026,5.7257e-006,2.197e-005,0.27387,0.049421,82.731,7.4167e-020,1.1247e-017,0.00023426,7.716e-018,6.622e-020,5.4522e-021,7.716e-018,1,199.51,-195.87,0.1
5.9944,-0.004174,8.881e-026,5.5705e-006,2.1925e-005,0.26684,0.040301,83.761,-2.796e-019,5.6381e-018,0.00023405,7.6041e-018,-2.8353e-019,5.2948e-021,7.6041e-018,1,205.68,-195.88,0.1
5.9959,-0.0041012,2.0799e-024,5.4244e-006,2.188e-005,0.26022,0.031754,84.791,-1.5597e-019,-1.6615e-017,0.00023412,7.3837e-018,-1.4461e-019,5.0505e-021,7.3837e-018,1,211.86,-195.88,0.1
5.9972,-0.0040178,2.6658e-023,5.2852e-006,2.1837e-005,0.2539,0.023786,85.821,2.0755e-019,3.3295e-017,0.00023402,7.4046e-018,1.8525e-019,4.9606e-021,7.4046e-018,1,218.03,-195.89,0.1
5.9984,-0.0039238,3.6459e-023,5.153e-006,2.1794e-005,0.24789,0.016396,86.85,2.6717e-019,5.31e-018,0.00023405,7.6356e-018,2.637e-019,4.9948e-021,7.6356e-018,1,224.2,-195.89,0.1
5.9996,-0.00382,7.9491e-024,5.0277e-006,2.1752e-005,0.2422,0.0095902,87.879,4.1901e-020,-5.5e-018,0.00023379,7.7946e-018,4.5403e-020,4.9629e-021,7.7946e-018,1,230.37,-195.9,0.1
6.0006,-0.0037073,1.4012e-024,4.9075e-006,2.1712e-005,0.23671,0.0033681,88.907,3.0825e-020,2.7797e-017,0.00023368,7.825e-018,1.3652e-020,4.8345e-021,7.825e-018,1,236.55,-195.9,0.1
6.0015,-0.0035864,4.2098e-026,4.7944e-006,2.1669e-005,0.23158,-0.0022704,89.936,-5.9926e-020,-2.1968e-017,0.00023314,7.808e-018,-4.6799e-020,4.6659e-021,7.808e-018,1,242.72,-195.9,0.1
6.0024,-0.0034569,5.2054e-027,4.6861e-006,2.1629e-005,0.22666,-0.0072995,90.964,-4.2317e-020,-2.1361e-017,0.000234,7.7685e-018,-3.0014e-020,4.474e-021,7.7685e-018,1,248.89,-195.91,0.1
6.0031,-0.0033205,4.4737e-027,4.5827e-006,2.1589e-005,0.22196,-0.011734,91.993,-1.553e-019,1.1398e-017,0.00023406,7.6699e-018,-1.6161e-019,4.2425e-021,7.6699e-018,1,255.06,-195.91,0.1
6.0038,-0.0031761,6.125e-028,4.4838e-006,2.155e-005,0.21747,-0.015593,93.021,-1.2428e-019,3.6313e-017,0.00023359,7.5131e-018,-1.4349e-019,3.9745e-021,7.5131e-018,1,261.24,-195.91,0.1
6.0043,-0.0030254,-8.5539e-028,4.389e-006,2.1511e-005,0.21316,-0.018877,94.049,-1.1678e-019,8.5905e-018,0.00023387,7.3771e-018,-1.2111e-019,3.7171e-021,7.3771e-018,1,267.41,-195.92,0.1
6.0048,-0.0028676,-5.6906e-027,4.2982e-006,2.1472e-005,0.20903,-0.021591,95.077,6.3475e-021,2.4952e-017,0.00023321,7.3119e-018,-5.5684e-021,3.4919e-021,7.3119e-018,1,273.58,-195.92,0.1
6.0051,-0.0027029,-2.6886e-027,4.211e-006,2.1434e-005,0.20507,-0.023738,96.105,-6.6413e-020,8.4821e-018,0.0002341,7.273e-018,-7.0231e-020,3.2736e-021,7.273e-018,1,279.75,-195.92,0.1
6.0054,-0.0025348,-8.7094e-029,4.1272e-006,2.1396e-005,0.20126,-0.025319,97.133,-1.2481e-021,2.2155e-017,0.00023191,7.2314e-018,-1.06e-020,3.0524e-021,7.2314e-018,1,285.93,-195.93,0.1
6.0055,-0.0023462,2.1075e-026,4.0467e-006,2.1359e-005,0.1976,-0.02635,98.161,2.1798e-021,1.1106e-017,0.00023776,7.2249e-018,-2.1589e-021,2.8225e-021,7.2249e-018,1,292.1,-195.93,0.1
6.0056,-0.0021818,5.786e-026,3.9936e-006,2.1333e-005,0.19519,-0.026836,99.189,5.386e-020,-2.7885e-017,0.00022623,7.2567e-018,6.399e-020,2.6363e-021,7.2567e-018,1,298.27,-195.93,0.1
5.9998,0.00038492,2.6687e-025,0.00042604,3.534e-005,11.986,0.00037768,0,-1.0011e-019,4.5715e-017,2.9698e-005,0,-9.7182e-020,0,0,1,-288,-192,0.2
5.9995,0.0006049,8.675e-025,0.0002486,3.4178e-005,7.2461,0.0021196,1.0288,1.1722e-019,1.9506e-017,2.8711e-005,1.1318e-020,1.1918e-019,-1.1411e-024,1.1318e-020,1,-281.83,-192,0.2
5.9991,0.00083657,2.1167e-024,0.00016728,3.3287e-005,5.0119,0.0045241,2.0577,1.1444e-019,-3.3264e-017,2.7996e-005,1.2912e-019,1.098e-019,-1.8005e-023,1.2912e-019,1,-275.65,-192,0.2
5.9986,0.0010781,-3.5668e-026,0.00012286,3.2576e-005,3.7642,0.0075193,3.0866,-3.1172e-020,5.4864e-018,2.7521e-005,1.7007e-019,-3.0186e-020,-3.0566e-023,1.7007e-019,1,-269.48,-192,0.2
5.998,0.0013286,-9.1628e-025,9.5634e-005,3.1986e-005,2.9855,0.011115,4.1156,-6.1488e-020,-3.3458e-017,2.7117e-005,1.1909e-019,-6.89e-020,-2.6381e-023,1.1909e-019,1,-263.31,-192,0.2
5.9973,0.0015876,2.0457e-024,7.7547e-005,3.1482e-005,2.4605,0.015322,5.1447,4.8096e-020,1.1097e-017,2.6853e-005,1.099e-019,5.1034e-020,-2.9093e-023,1.099e-019,1,-257.14,-192,0.2
5.9965,0.0018543,8.6955e-024,6.4807e-005,3.1041e-005,2.0862,0.020135,6.1739,-1.9484e-019,-1.1029e-017,2.6678e-005,3.4145e-020,-1.9825e-019,-1.0559e-023,3.4145e-020,1,-250.96,-191.99,0.2
5.9956,0.0021279,2.6564e-023,5.5426e-005,3.0647e-005,1.8077,0.025542,7.2031,-7.8288e-020,-1.115e-017,2.6518e-005,-1.1021e-019,-8.2245e-020,3.9116e-023,-1.1021e-019,1,-244.79,-191.99,0.2
5.9946,0.002408,2.1843e-023,4.8277e-005,3.029e-005,1.5936,0.03154,8.2326,-6.7343e-020,4.4659e-017,2.6509e-005,-1.7797e-019,-4.9404e-020,7.1489e-023,-1.7797e-019,1,-238.62,-191.99,0.2
5.9935,0.0026937,7.9107e-025,4.2677e-005,2.9965e-005,1.4247,0.038123,9.2622,-1.0259e-019,-1.2183e-019,2.6605e-005,-2.5625e-019,-1.0265e-019,1.1516e-022,-2.5625e-019,1,-232.45,-191.99,0.2
5.9923,0.0029844,4.4931e-024,3.8193e-005,2.9665e-005,1.2886,0.045286,10.292,-1.6262e-020,-1.3918e-024,2.6633e-005,-3.1747e-019,-1.6262e-020,1.5811e-022,-3.1747e-019,1,-226.28,-191.98,0.2
5.991,0.0032794,-2.7844e-023,3.4536e-005,2.939e-005,1.1769,0.053023,11.322,2.5327e-019,-2.192e-017,2.6876e-005,-2.0159e-019,2.4127e-019,1.1035e-022,-2.0159e-019,1,-220.1,-191.98,0.2
5.9896,0.0035782,-3.0721e-023,3.154e-005,2.9139e-005,1.085,0.061361,12.352,3.9887e-019,-4.444e-017,2.7538e-005,1.1447e-019,3.7232e-019,-6.8382e-023,1.1447e-019,1,-213.93,-191.98,0.2
5.9881,0.0038794,8.574e-024,2.9024e-005,2.8909e-005,1.0073,0.070259,13.383,-6.6806e-020,3.6291e-017,2.8023e-005,2.8399e-019,-4.3295e-020,-1.8398e-022,2.8399e-019,1,-207.76,-191.97,0.2
5.9866,0.0041823,-1.1183e-023,2.6887e-005,2.87e-005,0.94091,0.079702,14.413,2.1473e-019,-2.7483e-017,2.8462e-005,3.6244e-019,1.9553e-019,-2.5321e-022,3.6244e-019,1,-201.59,-191.97,0.2
5.9849,0.0044857,-7.3103e-024,2.5057e-005,2.851e-005,0.88368,0.089678,15.444,9.7681e-020,-2.726e-017,2.9169e-005,5.0306e-019,7.725e-020,-3.7704e-022,5.0306e-019,1,-195.42,-191.96,0.2
5.9831,0.0047884,-2.2348e-024,2.3477e-005,2.8339e-005,0.83392,0.10017,16.475,-1.1778e-019,5.8462e-020,3.0032e-005,4.8218e-019,-1.1774e-019,-3.859e-022,4.8218e-019,1,-189.24,-191.96,0.2
5.9813,0.0050891,5.0646e-023,2.2103e-005,2.8184e-005,0.79033,0.11117,17.507,-2.4807e-020,-5.4082e-020,3.1197e-005,4.0863e-019,-2.4853e-020,-3.4768e-022,4.0863e-019,1,-183.07,-191.95,0.2
5.9794,0.0053864,3.7056e-023,2.0903e-005,2.8045e-005,0.75188,0.12264,18.539,-9.7138e-020,1.1332e-017,3.2585e-005,3.5096e-019,-8.693e-020,-3.1616e-022,3.5096e-019,1,-176.9,-191.95,0.2
5.9774,0.0056786,1.1719e-023,1.9848e-005,2.792e-005,0.71773,0.13457,19.571,1.084e-019,-2.2209e-017,3.4245e-005,3.5115e-019,8.7299e-020,-3.336e-022,3.5115e-019,1,-170.73,-191.94,0.2
